Date, Market Mood Index, Nifty Index
13-02-2013, 16.02 ," 5,932.95 "
12-02-2013, 17.45 ," 5,922.50 "
11-02-2013, 16.69 ," 5,897.85 "
08-02-2013, 16.34 ," 5,903.50 "
07-02-2013, 23.09 ," 5,938.80 "
06-02-2013, 29.67 ," 5,959.20 "
05-02-2013, 28.54 ," 5,956.90 "
04-02-2013, 33.47 ," 5,987.25 "
01-02-2013, 43.88 ," 5,998.90 "
31-01-2013, 45.42 ," 6,034.75 "
30-01-2013, 39.29 ," 6,055.75 "
29-01-2013, 35.42 ," 6,049.90 "
28-01-2013, 42.98 ," 6,074.80 "
25-01-2013, 41.94 ," 6,074.65 "
24-01-2013, 40.30 ," 6,019.35 "
23-01-2013, 46.57 ," 6,054.30 "
22-01-2013, 54.84 ," 6,048.50 "
21-01-2013, 63.51 ," 6,082.30 "
18-01-2013, 61.41 ," 6,064.40 "
17-01-2013, 52.22 ," 6,039.20 "
16-01-2013, 54.14 ," 6,001.85 "
15-01-2013, 68.69 ," 6,056.60 "
14-01-2013, 65.34 ," 6,024.05 "
11-01-2013, 65.32 ," 5,951.30 "
10-01-2013, 74.23 ," 5,968.65 "
09-01-2013, 76.83 ," 5,971.50 "
08-01-2013, 77.09 ," 6,001.70 "
07-01-2013, 78.08 ," 5,988.40 "
04-01-2013, 79.12 ," 6,016.15 "
03-01-2013, 74.68 ," 6,009.50 "
02-01-2013, 75.66 ," 5,993.25 "
01-01-2013, 67.93 ," 5,950.85 "
31-12-2012, 61.94 ," 5,905.10 "
28-12-2012, 55.91 ," 5,908.35 "
27-12-2012, 47.85 ," 5,870.10 "
26-12-2012, 47.89 ," 5,905.60 "
24-12-2012, 40.04 ," 5,855.75 "
21-12-2012, 42.67 ," 5,847.70 "
20-12-2012, 52.07 ," 5,916.40 "
19-12-2012, 55.53 ," 5,929.60 "
18-12-2012, 50.64 ," 5,896.80 "
17-12-2012, 47.51 ," 5,857.90 "
14-12-2012, 46.72 ," 5,879.60 "
13-12-2012, 48.95 ," 5,851.50 "
12-12-2012, 52.67 ," 5,888.00 "
11-12-2012, 57.13 ," 5,898.80 "
10-12-2012, 58.91 ," 5,908.90 "
07-12-2012, 59.39 ," 5,907.40 "
06-12-2012, 59.37 ," 5,930.90 "
05-12-2012, 54.17 ," 5,900.50 "
04-12-2012, 58.85 ," 5,889.25 "
03-12-2012, 61.05 ," 5,870.95 "
30-11-2012, 54.16 ," 5,879.85 "
29-11-2012, 46.20 ," 5,825.00 "
27-11-2012, 36.53 ," 5,727.45 "
26-11-2012, 26.00 ," 5,635.90 "
23-11-2012, 22.95 ," 5,626.60 "
22-11-2012, 24.69 ," 5,627.75 "
21-11-2012, 20.41 ," 5,614.80 "
20-11-2012, 15.00 ," 5,571.55 "
19-11-2012, 15.00 ," 5,571.40 "
16-11-2012, 28.19 ," 5,574.05 "
15-11-2012, 42.88 ," 5,631.00 "
13-11-2012, 44.26 ," 5,666.95 "
12-11-2012, 42.62 ," 5,683.70 "
09-11-2012, 48.64 ," 5,686.25 "
08-11-2012, 55.22 ," 5,738.75 "
07-11-2012, 53.56 ," 5,760.10 "
06-11-2012, 50.33 ," 5,724.40 "
05-11-2012, 55.03 ," 5,704.20 "
02-11-2012, 61.17 ," 5,697.70 "
01-11-2012, 57.92 ," 5,645.05 "
31-10-2012, 51.45 ," 5,619.70 "
30-10-2012, 50.52 ," 5,597.90 "
29-10-2012, 55.20 ," 5,665.60 "
26-10-2012, 56.65 ," 5,664.30 "
25-10-2012, 57.09 ," 5,705.30 "
23-10-2012, 66.06 ," 5,691.40 "
22-10-2012, 66.01 ," 5,717.15 "
19-10-2012, 67.08 ," 5,684.25 "
18-10-2012, 75.22 ," 5,718.70 "
17-10-2012, 68.30 ," 5,660.25 "
16-10-2012, 67.75 ," 5,648.00 "
15-10-2012, 66.28 ," 5,687.25 "
12-10-2012, 68.07 ," 5,676.05 "
11-10-2012, 68.15 ," 5,708.05 "
10-10-2012, 61.80 ," 5,652.15 "
09-10-2012, 59.81 ," 5,704.60 "
08-10-2012, 64.08 ," 5,676.00 "
05-10-2012, 77.03 ," 5,746.95 "
04-10-2012, 81.22 ," 5,787.60 "
03-10-2012, 81.91 ," 5,731.25 "
01-10-2012, 83.65 ," 5,718.80 "
28-09-2012, 79.48 ," 5,703.30 "
27-09-2012, 73.83 ," 5,649.50 "
26-09-2012, 71.36 ," 5,663.45 "
25-09-2012, 67.42 ," 5,673.90 "
24-09-2012, 66.26 ," 5,669.60 "
21-09-2012, 61.93 ," 5,691.15 "
20-09-2012, 60.90 ," 5,554.25 "
18-09-2012, 64.58 ," 5,600.05 "
17-09-2012, 68.80 ," 5,610.00 "
14-09-2012, 66.29 ," 5,577.65 "
13-09-2012, 62.70 ," 5,435.35 "
12-09-2012, 62.15 ," 5,431.00 "
11-09-2012, 54.56 ," 5,390.00 "
10-09-2012, 54.99 ," 5,363.45 "
08-09-2012, 58.28 ," 5,358.70 "
07-09-2012, 47.08 ," 5,342.10 "
06-09-2012, 34.23 ," 5,238.40 "
05-09-2012, 42.46 ," 5,225.70 "
04-09-2012, 44.90 ," 5,274.00 "
03-09-2012, 37.43 ," 5,253.75 "
31-08-2012, 46.53 ," 5,258.50 "
30-08-2012, 52.19 ," 5,315.05 "
29-08-2012, 49.65 ," 5,287.80 "
28-08-2012, 48.15 ," 5,334.60 "
27-08-2012, 51.66 ," 5,350.25 "
24-08-2012, 56.70 ," 5,386.70 "
23-08-2012, 57.85 ," 5,415.35 "
22-08-2012, 65.21 ," 5,412.85 "
21-08-2012, 67.35 ," 5,421.00 "
17-08-2012, 66.12 ," 5,366.30 "
16-08-2012, 72.10 ," 5,362.95 "
14-08-2012, 75.89 ," 5,380.35 "
13-08-2012, 71.28 ," 5,347.90 "
10-08-2012, 69.48 ," 5,320.40 "
09-08-2012, 70.68 ," 5,322.95 "
08-08-2012, 73.89 ," 5,338.00 "
07-08-2012, 77.70 ," 5,336.70 "
06-08-2012, 70.70 ," 5,282.55 "
03-08-2012, 66.02 ," 5,215.70 "
02-08-2012, 69.05 ," 5,227.75 "
01-08-2012, 68.34 ," 5,240.50 "
31-07-2012, 70.38 ," 5,229.00 "
30-07-2012, 66.33 ," 5,199.80 "
27-07-2012, 49.00 ," 5,099.85 "
26-07-2012, 43.70 ," 5,043.00 "
25-07-2012, 50.70 ," 5,109.60 "
24-07-2012, 49.91 ," 5,128.20 "
23-07-2012, 52.36 ," 5,117.95 "
20-07-2012, 66.47 ," 5,205.10 "
19-07-2012, 73.96 ," 5,242.70 "
18-07-2012, 69.53 ," 5,216.30 "
17-07-2012, 65.71 ," 5,192.85 "
16-07-2012, 67.80 ," 5,197.25 "
13-07-2012, 74.91 ," 5,227.25 "
12-07-2012, 79.69 ," 5,235.25 "
11-07-2012, 82.12 ," 5,306.30 "
10-07-2012, 85.00 ," 5,345.35 "
09-07-2012, 85.00 ," 5,275.15 "
06-07-2012, 85.00 ," 5,316.95 "
05-07-2012, 85.00 ," 5,327.30 "
04-07-2012, 85.00 ," 5,302.55 "
03-07-2012, 85.00 ," 5,287.95 "
02-07-2012, 83.06 ," 5,278.60 "
29-06-2012, 79.01 ," 5,278.90 "
28-06-2012, 78.47 ," 5,149.15 "
27-06-2012, 76.83 ," 5,141.90 "
26-06-2012, 66.26 ," 5,120.80 "
25-06-2012, 60.90 ," 5,114.65 "
22-06-2012, 67.19 ," 5,146.05 "
21-06-2012, 68.30 ," 5,165.00 "
20-06-2012, 62.22 ," 5,120.55 "
19-06-2012, 50.23 ," 5,103.85 "
18-06-2012, 48.70 ," 5,064.25 "
15-06-2012, 47.83 ," 5,139.05 "
14-06-2012, 45.02 ," 5,054.75 "
13-06-2012, 51.17 ," 5,121.45 "
12-06-2012, 46.82 ," 5,115.90 "
11-06-2012, 48.15 ," 5,054.10 "
08-06-2012, 49.79 ," 5,068.35 "
07-06-2012, 43.33 ," 5,049.65 "
06-06-2012, 30.45 ," 4,997.10 "
05-06-2012, 21.64 ," 4,863.30 "
04-06-2012, 19.42 ," 4,848.15 "
01-06-2012, 19.37 ," 4,841.60 "
31-05-2012, 20.30 ," 4,924.25 "
30-05-2012, 24.49 ," 4,950.75 "
29-05-2012, 34.29 ," 4,990.10 "
28-05-2012, 31.93 ," 4,985.65 "
25-05-2012, 26.37 ," 4,920.40 "
24-05-2012, 22.98 ," 4,921.40 "
23-05-2012, 18.48 ," 4,835.65 "
22-05-2012, 23.56 ," 4,860.50 "
21-05-2012, 30.60 ," 4,906.05 "
18-05-2012, 27.74 ," 4,891.45 "
17-05-2012, 23.98 ," 4,870.20 "
16-05-2012, 30.78 ," 4,858.25 "
15-05-2012, 32.52 ," 4,942.80 "
14-05-2012, 29.85 ," 4,907.80 "
11-05-2012, 28.57 ," 4,928.90 "
10-05-2012, 24.74 ," 4,965.70 "
09-05-2012, 25.83 ," 4,974.80 "
08-05-2012, 32.82 ," 4,999.95 "
07-05-2012, 36.58 ," 5,114.15 "
04-05-2012, 34.10 ," 5,086.85 "
03-05-2012, 39.83 ," 5,188.40 "
02-05-2012, 51.12 ," 5,239.15 "
30-04-2012, 51.38 ," 5,248.15 "
27-04-2012, 35.78 ," 5,190.60 "
26-04-2012, 29.71 ," 5,189.00 "
25-04-2012, 39.31 ," 5,202.00 "
24-04-2012, 38.05 ," 5,222.65 "
23-04-2012, 37.06 ," 5,200.60 "
20-04-2012, 43.11 ," 5,290.85 "
19-04-2012, 41.83 ," 5,332.40 "
18-04-2012, 46.95 ," 5,300.00 "
17-04-2012, 50.71 ," 5,289.70 "
16-04-2012, 41.86 ," 5,226.20 "
13-04-2012, 41.17 ," 5,207.45 "
12-04-2012, 45.78 ," 5,276.85 "
11-04-2012, 42.90 ," 5,226.85 "
10-04-2012, 40.28 ," 5,243.60 "
09-04-2012, 43.59 ," 5,234.40 "
04-04-2012, 51.95 ," 5,322.90 "
03-04-2012, 57.71 ," 5,358.50 "
02-04-2012, 50.26 ," 5,317.90 "
30-03-2012, 30.99 ," 5,295.55 "
29-03-2012, 18.28 ," 5,178.85 "
28-03-2012, 20.48 ," 5,194.75 "
27-03-2012, 20.08 ," 5,243.15 "
26-03-2012, 28.73 ," 5,184.25 "
23-03-2012, 35.20 ," 5,278.20 "
22-03-2012, 45.94 ," 5,228.45 "
21-03-2012, 60.37 ," 5,364.95 "
20-03-2012, 49.46 ," 5,274.85 "
19-03-2012, 43.75 ," 5,257.05 "
16-03-2012, 43.22 ," 5,317.90 "
15-03-2012, 52.37 ," 5,380.50 "
14-03-2012, 64.83 ," 5,463.90 "
13-03-2012, 64.15 ," 5,429.50 "
12-03-2012, 60.44 ," 5,359.55 "
